cty_id,location_code,total_voters_processed,reg_name,prv_name,cty_name
0,BARMM|BASILAN|AKBAR,7128,BARMM,BASILAN,AKBAR
1,BARMM|BASILAN|AL-BARKA,4183,BARMM,BASILAN,AL-BARKA
2,BARMM|BASILAN|CITY OF ISABELA,54488,BARMM,BASILAN,CITY OF ISABELA
3,BARMM|BASILAN|CITY OF LAMITAN,42760,BARMM,BASILAN,CITY OF LAMITAN
4,BARMM|BASILAN|HADJI MOHAMMAD AJUL,17083,BARMM,BASILAN,HADJI MOHAMMAD AJUL
5,BARMM|BASILAN|LANTAWAN,17277,BARMM,BASILAN,LANTAWAN
6,BARMM|BASILAN|MALUSO,23266,BARMM,BASILAN,MALUSO
7,BARMM|BASILAN|SUMISIP,21312,BARMM,BASILAN,SUMISIP
8,BARMM|BASILAN|TABUAN-LASA,14416,BARMM,BASILAN,TABUAN-LASA
9,BARMM|BASILAN|TIPO-TIPO,9455,BARMM,BASILAN,TIPO-TIPO
10,BARMM|BASILAN|TUBURAN,6737,BARMM,BASILAN,TUBURAN
11,BARMM|BASILAN|UNGKAYA PUKAN,9574,BARMM,BASILAN,UNGKAYA PUKAN
12,BARMM|LANAO DEL SUR|AMAI MANABILANG,5610,BARMM,LANAO DEL SUR,AMAI MANABILANG
13,BARMM|LANAO DEL SUR|BACOLOD-KALAWI,8574,BARMM,LANAO DEL SUR,BACOLOD-KALAWI
14,BARMM|LANAO DEL SUR|BALABAGAN,18057,BARMM,LANAO DEL SUR,BALABAGAN
15,BARMM|LANAO DEL SUR|BALINDONG,15542,BARMM,LANAO DEL SUR,BALINDONG
16,BARMM|LANAO DEL SUR|BINIDAYAN,8188,BARMM,LANAO DEL SUR,BINIDAYAN
17,BARMM|LANAO DEL SUR|BUADIPOSO-BUNTONG,9605,BARMM,LANAO DEL SUR,BUADIPOSO-BUNTONG
18,BARMM|LANAO DEL SUR|BUBONG,353,BARMM,LANAO DEL SUR,BUBONG
19,BARMM|LANAO DEL SUR|BUTIG,2026,BARMM,LANAO DEL SUR,BUTIG
20,BARMM|LANAO DEL SUR|CALANOGAS,6020,BARMM,LANAO DEL SUR,CALANOGAS
21,BARMM|LANAO DEL SUR|CITY OF MARAWI,50645,BARMM,LANAO DEL SUR,CITY OF MARAWI
22,BARMM|LANAO DEL SUR|DITSAAN-RAMAIN,3207,BARMM,LANAO DEL SUR,DITSAAN-RAMAIN
23,BARMM|LANAO DEL SUR|GANASSI,588,BARMM,LANAO DEL SUR,GANASSI
24,BARMM|LANAO DEL SUR|KAPAI,13776,BARMM,LANAO DEL SUR,KAPAI
25,BARMM|LANAO DEL SUR|KAPATAGAN,12055,BARMM,LANAO DEL SUR,KAPATAGAN
26,BARMM|LANAO DEL SUR|LUMBA-BAYABAO,15382,BARMM,LANAO DEL SUR,LUMBA-BAYABAO
27,BARMM|LANAO DEL SUR|LUMBACA-UNAYAN,5163,BARMM,LANAO DEL SUR,LUMBACA-UNAYAN
28,BARMM|LANAO DEL SUR|LUMBATAN,2412,BARMM,LANAO DEL SUR,LUMBATAN
29,BARMM|LANAO DEL SUR|LUMBAYANAGUE,413,BARMM,LANAO DEL SUR,LUMBAYANAGUE
30,BARMM|LANAO DEL SUR|MADALUM,10561,BARMM,LANAO DEL SUR,MADALUM
31,BARMM|LANAO DEL SUR|MADAMBA,3305,BARMM,LANAO DEL SUR,MADAMBA
32,BARMM|LANAO DEL SUR|MALABANG,25133,BARMM,LANAO DEL SUR,MALABANG
33,BARMM|LANAO DEL SUR|MARANTAO,26711,BARMM,LANAO DEL SUR,MARANTAO
34,BARMM|LANAO DEL SUR|MAROGONG,4719,BARMM,LANAO DEL SUR,MAROGONG
35,BARMM|LANAO DEL SUR|MASIU,13486,BARMM,LANAO DEL SUR,MASIU
36,BARMM|LANAO DEL SUR|MULONDO,5841,BARMM,LANAO DEL SUR,MULONDO
37,BARMM|LANAO DEL SUR|PIAGAPO,13086,BARMM,LANAO DEL SUR,PIAGAPO
38,BARMM|LANAO DEL SUR|PICONG,10786,BARMM,LANAO DEL SUR,PICONG
39,BARMM|LANAO DEL SUR|POONA BAYABAO,6127,BARMM,LANAO DEL SUR,POONA BAYABAO
40,BARMM|LANAO DEL SUR|PUALAS,9069,BARMM,LANAO DEL SUR,PUALAS
41,BARMM|LANAO DEL SUR|SAGUIARAN,9357,BARMM,LANAO DEL SUR,SAGUIARAN
42,BARMM|LANAO DEL SUR|TAMPARAN,16469,BARMM,LANAO DEL SUR,TAMPARAN
43,BARMM|LANAO DEL SUR|TARAKA,10018,BARMM,LANAO DEL SUR,TARAKA
44,BARMM|LANAO DEL SUR|TUBARAN,4283,BARMM,LANAO DEL SUR,TUBARAN
45,BARMM|LANAO DEL SUR|TUGAYA,12264,BARMM,LANAO DEL SUR,TUGAYA
46,BARMM|LANAO DEL SUR|WAO,28888,BARMM,LANAO DEL SUR,WAO
47,BARMM|MAGUINDANAO DEL NORTE|BARIRA,3953,BARMM,MAGUINDANAO DEL NORTE,BARIRA
48,BARMM|MAGUINDANAO DEL NORTE|BULDON,2077,BARMM,MAGUINDANAO DEL NORTE,BULDON
49,BARMM|MAGUINDANAO DEL NORTE|CITY OF COTABATO,89673,BARMM,MAGUINDANAO DEL NORTE,CITY OF COTABATO
50,BARMM|MAGUINDANAO DEL NORTE|DATU BLAH T. SINSUAT,11982,BARMM,MAGUINDANAO DEL NORTE,DATU BLAH T. SINSUAT
51,BARMM|MAGUINDANAO DEL NORTE|DATU ODIN SINSUAT,31595,BARMM,MAGUINDANAO DEL NORTE,DATU ODIN SINSUAT
52,BARMM|MAGUINDANAO DEL NORTE|KABUNTALAN,11609,BARMM,MAGUINDANAO DEL NORTE,KABUNTALAN
53,BARMM|MAGUINDANAO DEL NORTE|MATANOG,16747,BARMM,MAGUINDANAO DEL NORTE,MATANOG
54,BARMM|MAGUINDANAO DEL NORTE|NORTHERN KABUNTALAN,9127,BARMM,MAGUINDANAO DEL NORTE,NORTHERN KABUNTALAN
55,BARMM|MAGUINDANAO DEL NORTE|PARANG,48119,BARMM,MAGUINDANAO DEL NORTE,PARANG
56,BARMM|MAGUINDANAO DEL NORTE|SULTAN KUDARAT,57684,BARMM,MAGUINDANAO DEL NORTE,SULTAN KUDARAT
57,BARMM|MAGUINDANAO DEL NORTE|SULTAN MASTURA,15564,BARMM,MAGUINDANAO DEL NORTE,SULTAN MASTURA
58,BARMM|MAGUINDANAO DEL NORTE|TALITAY,12492,BARMM,MAGUINDANAO DEL NORTE,TALITAY
59,BARMM|MAGUINDANAO DEL NORTE|UPI,31135,BARMM,MAGUINDANAO DEL NORTE,UPI
60,BARMM|MAGUINDANAO DEL SUR|AMPATUAN,18531,BARMM,MAGUINDANAO DEL SUR,AMPATUAN
61,BARMM|MAGUINDANAO DEL SUR|BULUAN,13837,BARMM,MAGUINDANAO DEL SUR,BULUAN
62,BARMM|MAGUINDANAO DEL SUR|DATU ABDULLAH SANGKI,31842,BARMM,MAGUINDANAO DEL SUR,DATU ABDULLAH SANGKI
63,BARMM|MAGUINDANAO DEL SUR|DATU ANGGAL MIDTIMBANG,17189,BARMM,MAGUINDANAO DEL SUR,DATU ANGGAL MIDTIMBANG
64,BARMM|MAGUINDANAO DEL SUR|DATU HOFFER AMPATUAN,10087,BARMM,MAGUINDANAO DEL SUR,DATU HOFFER AMPATUAN
65,BARMM|MAGUINDANAO DEL SUR|DATU PAGLAS,16892,BARMM,MAGUINDANAO DEL SUR,DATU PAGLAS
66,BARMM|MAGUINDANAO DEL SUR|DATU PIANG,8897,BARMM,MAGUINDANAO DEL SUR,DATU PIANG
67,BARMM|MAGUINDANAO DEL SUR|DATU SALIBO,4677,BARMM,MAGUINDANAO DEL SUR,DATU SALIBO
68,BARMM|MAGUINDANAO DEL SUR|DATU SAUDI AMPATUAN,15309,BARMM,MAGUINDANAO DEL SUR,DATU SAUDI AMPATUAN
69,BARMM|MAGUINDANAO DEL SUR|DATU UNSAY,10195,BARMM,MAGUINDANAO DEL SUR,DATU UNSAY
70,BARMM|MAGUINDANAO DEL SUR|GEN. S. K. PENDATUN,19644,BARMM,MAGUINDANAO DEL SUR,GEN. S. K. PENDATUN
71,BARMM|MAGUINDANAO DEL SUR|GUINDULUNGAN,11583,BARMM,MAGUINDANAO DEL SUR,GUINDULUNGAN
72,BARMM|MAGUINDANAO DEL SUR|MAMASAPANO,15144,BARMM,MAGUINDANAO DEL SUR,MAMASAPANO
73,BARMM|MAGUINDANAO DEL SUR|MANGUDADATU,12310,BARMM,MAGUINDANAO DEL SUR,MANGUDADATU
74,BARMM|MAGUINDANAO DEL SUR|PAGAGAWAN,19089,BARMM,MAGUINDANAO DEL SUR,PAGAGAWAN
75,BARMM|MAGUINDANAO DEL SUR|PAGALUNGAN,23784,BARMM,MAGUINDANAO DEL SUR,PAGALUNGAN
76,BARMM|MAGUINDANAO DEL SUR|PAGLAT,8104,BARMM,MAGUINDANAO DEL SUR,PAGLAT
77,BARMM|MAGUINDANAO DEL SUR|PANDAG,9067,BARMM,MAGUINDANAO DEL SUR,PANDAG
78,BARMM|MAGUINDANAO DEL SUR|RAJAH BUAYAN,10082,BARMM,MAGUINDANAO DEL SUR,RAJAH BUAYAN
79,BARMM|MAGUINDANAO DEL SUR|SHARIFF AGUAK,16812,BARMM,MAGUINDANAO DEL SUR,SHARIFF AGUAK
80,BARMM|MAGUINDANAO DEL SUR|SHARIFF SAYDONA MUSTAPHA,9775,BARMM,MAGUINDANAO DEL SUR,SHARIFF SAYDONA MUSTAPHA
81,BARMM|MAGUINDANAO DEL SUR|SOUTH UPI,19102,BARMM,MAGUINDANAO DEL SUR,SOUTH UPI
82,BARMM|MAGUINDANAO DEL SUR|SULTAN SA BARONGIS,5635,BARMM,MAGUINDANAO DEL SUR,SULTAN SA BARONGIS
83,BARMM|MAGUINDANAO DEL SUR|TALAYAN,18216,BARMM,MAGUINDANAO DEL SUR,TALAYAN
84,BARMM|SPECIAL GEOGRAPHIC AREA|KADAYANGAN,8457,BARMM,SPECIAL GEOGRAPHIC AREA,KADAYANGAN
85,BARMM|SPECIAL GEOGRAPHIC AREA|KAPALAWAN,12718,BARMM,SPECIAL GEOGRAPHIC AREA,KAPALAWAN
86,BARMM|SPECIAL GEOGRAPHIC AREA|LIGAWASAN,17598,BARMM,SPECIAL GEOGRAPHIC AREA,LIGAWASAN
87,BARMM|SPECIAL GEOGRAPHIC AREA|MALIDEGAO,11762,BARMM,SPECIAL GEOGRAPHIC AREA,MALIDEGAO
88,BARMM|SPECIAL GEOGRAPHIC AREA|NABALAWAG,9513,BARMM,SPECIAL GEOGRAPHIC AREA,NABALAWAG
89,BARMM|SPECIAL GEOGRAPHIC AREA|OLD KAABAKAN,2424,BARMM,SPECIAL GEOGRAPHIC AREA,OLD KAABAKAN
90,BARMM|SPECIAL GEOGRAPHIC AREA|PAHAMUDDIN,11027,BARMM,SPECIAL GEOGRAPHIC AREA,PAHAMUDDIN
91,BARMM|SPECIAL GEOGRAPHIC AREA|TUGUNAN,6991,BARMM,SPECIAL GEOGRAPHIC AREA,TUGUNAN
92,BARMM|TAWI-TAWI|BONGAO,53034,BARMM,TAWI-TAWI,BONGAO
93,BARMM|TAWI-TAWI|LANGUYAN,20749,BARMM,TAWI-TAWI,LANGUYAN
94,BARMM|TAWI-TAWI|MAPUN,14477,BARMM,TAWI-TAWI,MAPUN
95,BARMM|TAWI-TAWI|PANGLIMA SUGALA,12925,BARMM,TAWI-TAWI,PANGLIMA SUGALA
96,BARMM|TAWI-TAWI|SAPA-SAPA,21566,BARMM,TAWI-TAWI,SAPA-SAPA
97,BARMM|TAWI-TAWI|SIBUTU,14762,BARMM,TAWI-TAWI,SIBUTU
98,BARMM|TAWI-TAWI|SIMUNUL,7270,BARMM,TAWI-TAWI,SIMUNUL
99,BARMM|TAWI-TAWI|SITANGKAI,17760,BARMM,TAWI-TAWI,SITANGKAI
100,BARMM|TAWI-TAWI|SOUTH UBIAN,13796,BARMM,TAWI-TAWI,SOUTH UBIAN
101,BARMM|TAWI-TAWI|TANDUBAS,11900,BARMM,TAWI-TAWI,TANDUBAS
102,BARMM|TAWI-TAWI|TURTLE ISLANDS,6432,BARMM,TAWI-TAWI,TURTLE ISLANDS
103,CORDILLERA ADMINISTRATIVE REGION|ABRA|BANGUED,32605,CORDILLERA ADMINISTRATIVE REGION,ABRA,BANGUED
104,CORDILLERA ADMINISTRATIVE REGION|ABRA|BOLINEY,2907,CORDILLERA ADMINISTRATIVE REGION,ABRA,BOLINEY
105,CORDILLERA ADMINISTRATIVE REGION|ABRA|BUCAY,13852,CORDILLERA ADMINISTRATIVE REGION,ABRA,BUCAY
106,CORDILLERA ADMINISTRATIVE REGION|ABRA|BUCLOC,1948,CORDILLERA ADMINISTRATIVE REGION,ABRA,BUCLOC
107,CORDILLERA ADMINISTRATIVE REGION|ABRA|DAGUIOMAN,1349,CORDILLERA ADMINISTRATIVE REGION,ABRA,DAGUIOMAN
108,CORDILLERA ADMINISTRATIVE REGION|ABRA|DANGLAS,3352,CORDILLERA ADMINISTRATIVE REGION,ABRA,DANGLAS
109,CORDILLERA ADMINISTRATIVE REGION|ABRA|DOLORES,8390,CORDILLERA ADMINISTRATIVE REGION,ABRA,DOLORES
110,CORDILLERA ADMINISTRATIVE REGION|ABRA|LACUB,3422,CORDILLERA ADMINISTRATIVE REGION,ABRA,LACUB
111,CORDILLERA ADMINISTRATIVE REGION|ABRA|LAGANGILANG,9552,CORDILLERA ADMINISTRATIVE REGION,ABRA,LAGANGILANG
112,CORDILLERA ADMINISTRATIVE REGION|ABRA|LAGAYAN,3181,CORDILLERA ADMINISTRATIVE REGION,ABRA,LAGAYAN
113,CORDILLERA ADMINISTRATIVE REGION|ABRA|LANGIDEN,2414,CORDILLERA ADMINISTRATIVE REGION,ABRA,LANGIDEN
114,CORDILLERA ADMINISTRATIVE REGION|ABRA|LA PAZ,11152,CORDILLERA ADMINISTRATIVE REGION,ABRA,LA PAZ
115,CORDILLERA ADMINISTRATIVE REGION|ABRA|LICUAN-BAAY,3451,CORDILLERA ADMINISTRATIVE REGION,ABRA,LICUAN-BAAY
116,CORDILLERA ADMINISTRATIVE REGION|ABRA|LUBA,4590,CORDILLERA ADMINISTRATIVE REGION,ABRA,LUBA
117,CORDILLERA ADMINISTRATIVE REGION|ABRA|MALIBCONG,2398,CORDILLERA ADMINISTRATIVE REGION,ABRA,MALIBCONG
118,CORDILLERA ADMINISTRATIVE REGION|ABRA|MANABO,7270,CORDILLERA ADMINISTRATIVE REGION,ABRA,MANABO
119,CORDILLERA ADMINISTRATIVE REGION|ABRA|PEÑARRUBIA,4536,CORDILLERA ADMINISTRATIVE REGION,ABRA,PEÑARRUBIA
120,CORDILLERA ADMINISTRATIVE REGION|ABRA|PIDIGAN,8901,CORDILLERA ADMINISTRATIVE REGION,ABRA,PIDIGAN
121,CORDILLERA ADMINISTRATIVE REGION|ABRA|PILAR,7517,CORDILLERA ADMINISTRATIVE REGION,ABRA,PILAR
122,CORDILLERA ADMINISTRATIVE REGION|ABRA|SALLAPADAN,5036,CORDILLERA ADMINISTRATIVE REGION,ABRA,SALLAPADAN
123,CORDILLERA ADMINISTRATIVE REGION|ABRA|SAN ISIDRO,3192,CORDILLERA ADMINISTRATIVE REGION,ABRA,SAN ISIDRO
124,CORDILLERA ADMINISTRATIVE REGION|ABRA|SAN JUAN,6991,CORDILLERA ADMINISTRATIVE REGION,ABRA,SAN JUAN
125,CORDILLERA ADMINISTRATIVE REGION|ABRA|SAN QUINTIN,4220,CORDILLERA ADMINISTRATIVE REGION,ABRA,SAN QUINTIN
126,CORDILLERA ADMINISTRATIVE REGION|ABRA|TAYUM,9602,CORDILLERA ADMINISTRATIVE REGION,ABRA,TAYUM
127,CORDILLERA ADMINISTRATIVE REGION|ABRA|TINEG,2750,CORDILLERA ADMINISTRATIVE REGION,ABRA,TINEG
128,CORDILLERA ADMINISTRATIVE REGION|ABRA|TUBO,3655,CORDILLERA ADMINISTRATIVE REGION,ABRA,TUBO
129,CORDILLERA ADMINISTRATIVE REGION|ABRA|VILLAVICIOSA,3971,CORDILLERA ADMINISTRATIVE REGION,ABRA,VILLAVICIOSA
130,CORDILLERA ADMINISTRATIVE REGION|APAYAO|CALANASAN,7821,CORDILLERA ADMINISTRATIVE REGION,APAYAO,CALANASAN
131,CORDILLERA ADMINISTRATIVE REGION|APAYAO|CONNER,16272,CORDILLERA ADMINISTRATIVE REGION,APAYAO,CONNER
132,CORDILLERA ADMINISTRATIVE REGION|APAYAO|FLORA,10310,CORDILLERA ADMINISTRATIVE REGION,APAYAO,FLORA
133,CORDILLERA ADMINISTRATIVE REGION|APAYAO|KABUGAO,9975,CORDILLERA ADMINISTRATIVE REGION,APAYAO,KABUGAO
134,CORDILLERA ADMINISTRATIVE REGION|APAYAO|LUNA,11633,CORDILLERA ADMINISTRATIVE REGION,APAYAO,LUNA
135,CORDILLERA ADMINISTRATIVE REGION|APAYAO|PUDTOL,9002,CORDILLERA ADMINISTRATIVE REGION,APAYAO,PUDTOL
136,CORDILLERA ADMINISTRATIVE REGION|APAYAO|SANTA MARCELA,7535,CORDILLERA ADMINISTRATIVE REGION,APAYAO,SANTA MARCELA
137,CORDILLERA ADMINISTRATIVE REGION|BENGUET|ATOK,10092,CORDILLERA ADMINISTRATIVE REGION,BENGUET,ATOK
138,CORDILLERA ADMINISTRATIVE REGION|BENGUET|BAKUN,9139,CORDILLERA ADMINISTRATIVE REGION,BENGUET,BAKUN
139,CORDILLERA ADMINISTRATIVE REGION|BENGUET|BOKOD,9441,CORDILLERA ADMINISTRATIVE REGION,BENGUET,BOKOD
140,CORDILLERA ADMINISTRATIVE REGION|BENGUET|BUGUIAS,21681,CORDILLERA ADMINISTRATIVE REGION,BENGUET,BUGUIAS
141,CORDILLERA ADMINISTRATIVE REGION|BENGUET|CITY OF BAGUIO,132141,CORDILLERA ADMINISTRATIVE REGION,BENGUET,CITY OF BAGUIO
142,CORDILLERA ADMINISTRATIVE REGION|BENGUET|ITOGON,28309,CORDILLERA ADMINISTRATIVE REGION,BENGUET,ITOGON
143,CORDILLERA ADMINISTRATIVE REGION|BENGUET|KABAYAN,9324,CORDILLERA ADMINISTRATIVE REGION,BENGUET,KABAYAN
144,CORDILLERA ADMINISTRATIVE REGION|BENGUET|KAPANGAN,11910,CORDILLERA ADMINISTRATIVE REGION,BENGUET,KAPANGAN
145,CORDILLERA ADMINISTRATIVE REGION|BENGUET|KIBUNGAN,9337,CORDILLERA ADMINISTRATIVE REGION,BENGUET,KIBUNGAN
146,CORDILLERA ADMINISTRATIVE REGION|BENGUET|LA TRINIDAD,43815,CORDILLERA ADMINISTRATIVE REGION,BENGUET,LA TRINIDAD
147,CORDILLERA ADMINISTRATIVE REGION|BENGUET|MANKAYAN,18552,CORDILLERA ADMINISTRATIVE REGION,BENGUET,MANKAYAN
148,CORDILLERA ADMINISTRATIVE REGION|BENGUET|SABLAN,6833,CORDILLERA ADMINISTRATIVE REGION,BENGUET,SABLAN
149,CORDILLERA ADMINISTRATIVE REGION|BENGUET|TUBA,21923,CORDILLERA ADMINISTRATIVE REGION,BENGUET,TUBA
150,CORDILLERA ADMINISTRATIVE REGION|BENGUET|TUBLAY,10571,CORDILLERA ADMINISTRATIVE REGION,BENGUET,TUBLAY
151,CORDILLERA ADMINISTRATIVE REGION|IFUGAO|AGUINALDO,12056,CORDILLERA ADMINISTRATIVE REGION,IFUGAO,AGUINALDO
152,CORDILLERA ADMINISTRATIVE REGION|IFUGAO|ALFONSO LISTA,18868,CORDILLERA ADMINISTRATIVE REGION,IFUGAO,ALFONSO LISTA
153,CORDILLERA ADMINISTRATIVE REGION|IFUGAO|ASIPULO,7520,CORDILLERA ADMINISTRATIVE REGION,IFUGAO,ASIPULO
154,CORDILLERA ADMINISTRATIVE REGION|IFUGAO|BANAUE,12705,CORDILLERA ADMINISTRATIVE REGION,IFUGAO,BANAUE
155,CORDILLERA ADMINISTRATIVE REGION|IFUGAO|HINGYON,6527,CORDILLERA ADMINISTRATIVE REGION,IFUGAO,HINGYON
156,CORDILLERA ADMINISTRATIVE REGION|IFUGAO|HUNGDUAN,5372,CORDILLERA ADMINISTRATIVE REGION,IFUGAO,HUNGDUAN
157,CORDILLERA ADMINISTRATIVE REGION|IFUGAO|KIANGAN,9697,CORDILLERA ADMINISTRATIVE REGION,IFUGAO,KIANGAN
158,CORDILLERA ADMINISTRATIVE REGION|IFUGAO|LAGAWE,11954,CORDILLERA ADMINISTRATIVE REGION,IFUGAO,LAGAWE
159,CORDILLERA ADMINISTRATIVE REGION|IFUGAO|LAMUT,15737,CORDILLERA ADMINISTRATIVE REGION,IFUGAO,LAMUT
160,CORDILLERA ADMINISTRATIVE REGION|IFUGAO|MAYOYAO,7414,CORDILLERA ADMINISTRATIVE REGION,IFUGAO,MAYOYAO
161,CORDILLERA ADMINISTRATIVE REGION|IFUGAO|TINOC,9985,CORDILLERA ADMINISTRATIVE REGION,IFUGAO,TINOC
162,CORDILLERA ADMINISTRATIVE REGION|KALINGA|BALBALAN,8442,CORDILLERA ADMINISTRATIVE REGION,KALINGA,BALBALAN
163,CORDILLERA ADMINISTRATIVE REGION|KALINGA|CITY OF TABUK,65210,CORDILLERA ADMINISTRATIVE REGION,KALINGA,CITY OF TABUK
164,CORDILLERA ADMINISTRATIVE REGION|KALINGA|LUBUAGAN,9002,CORDILLERA ADMINISTRATIVE REGION,KALINGA,LUBUAGAN
165,CORDILLERA ADMINISTRATIVE REGION|KALINGA|PASIL,6900,CORDILLERA ADMINISTRATIVE REGION,KALINGA,PASIL
166,CORDILLERA ADMINISTRATIVE REGION|KALINGA|PINUKPUK,18727,CORDILLERA ADMINISTRATIVE REGION,KALINGA,PINUKPUK
167,CORDILLERA ADMINISTRATIVE REGION|KALINGA|RIZAL,12617,CORDILLERA ADMINISTRATIVE REGION,KALINGA,RIZAL
168,CORDILLERA ADMINISTRATIVE REGION|KALINGA|TANUDAN,8636,CORDILLERA ADMINISTRATIVE REGION,KALINGA,TANUDAN
169,CORDILLERA ADMINISTRATIVE REGION|KALINGA|TINGLAYAN,11020,CORDILLERA ADMINISTRATIVE REGION,KALINGA,TINGLAYAN
170,CORDILLERA ADMINISTRATIVE REGION|MOUNTAIN PROVINCE|BARLIG,3558,CORDILLERA ADMINISTRATIVE REGION,MOUNTAIN PROVINCE,BARLIG
171,CORDILLERA ADMINISTRATIVE REGION|MOUNTAIN PROVINCE|BAUKO,20395,CORDILLERA ADMINISTRATIVE REGION,MOUNTAIN PROVINCE,BAUKO
172,CORDILLERA ADMINISTRATIVE REGION|MOUNTAIN PROVINCE|BESAO,4687,CORDILLERA ADMINISTRATIVE REGION,MOUNTAIN PROVINCE,BESAO
173,CORDILLERA ADMINISTRATIVE REGION|MOUNTAIN PROVINCE|BONTOC,14509,CORDILLERA ADMINISTRATIVE REGION,MOUNTAIN PROVINCE,BONTOC
174,CORDILLERA ADMINISTRATIVE REGION|MOUNTAIN PROVINCE|NATONIN,6972,CORDILLERA ADMINISTRATIVE REGION,MOUNTAIN PROVINCE,NATONIN
175,CORDILLERA ADMINISTRATIVE REGION|MOUNTAIN PROVINCE|PARACELIS,17893,CORDILLERA ADMINISTRATIVE REGION,MOUNTAIN PROVINCE,PARACELIS
176,CORDILLERA ADMINISTRATIVE REGION|MOUNTAIN PROVINCE|SABANGAN,6884,CORDILLERA ADMINISTRATIVE REGION,MOUNTAIN PROVINCE,SABANGAN
177,CORDILLERA ADMINISTRATIVE REGION|MOUNTAIN PROVINCE|SADANGA,5464,CORDILLERA ADMINISTRATIVE REGION,MOUNTAIN PROVINCE,SADANGA
178,CORDILLERA ADMINISTRATIVE REGION|MOUNTAIN PROVINCE|SAGADA,7751,CORDILLERA ADMINISTRATIVE REGION,MOUNTAIN PROVINCE,SAGADA
179,CORDILLERA ADMINISTRATIVE REGION|MOUNTAIN PROVINCE|TADIAN,10511,CORDILLERA ADMINISTRATIVE REGION,MOUNTAIN PROVINCE,TADIAN
180,NATIONAL CAPITAL REGION|NATIONAL CAPITAL REGION - FOURTH DISTRICT|CITY OF LAS PIÑAS,255455,NATIONAL CAPITAL REGION,NATIONAL CAPITAL REGION - FOURTH DISTRICT,CITY OF LAS PIÑAS
181,NATIONAL CAPITAL REGION|NATIONAL CAPITAL REGION - FOURTH DISTRICT|CITY OF MAKATI,210052,NATIONAL CAPITAL REGION,NATIONAL CAPITAL REGION - FOURTH DISTRICT,CITY OF MAKATI
182,NATIONAL CAPITAL REGION|NATIONAL CAPITAL REGION - FOURTH DISTRICT|CITY OF MUNTINLUPA,250672,NATIONAL CAPITAL REGION,NATIONAL CAPITAL REGION - FOURTH DISTRICT,CITY OF MUNTINLUPA
183,NATIONAL CAPITAL REGION|NATIONAL CAPITAL REGION - FOURTH DISTRICT|CITY OF PARAÑAQUE,278341,NATIONAL CAPITAL REGION,NATIONAL CAPITAL REGION - FOURTH DISTRICT,CITY OF PARAÑAQUE
184,NATIONAL CAPITAL REGION|NATIONAL CAPITAL REGION - FOURTH DISTRICT|CITY OF TAGUIG,537093,NATIONAL CAPITAL REGION,NATIONAL CAPITAL REGION - FOURTH DISTRICT,CITY OF TAGUIG
185,NATIONAL CAPITAL REGION|NATIONAL CAPITAL REGION - FOURTH DISTRICT|PASAY CITY,228150,NATIONAL CAPITAL REGION,NATIONAL CAPITAL REGION - FOURTH DISTRICT,PASAY CITY
186,NATIONAL CAPITAL REGION|NATIONAL CAPITAL REGION - FOURTH DISTRICT|PATEROS,30560,NATIONAL CAPITAL REGION,NATIONAL CAPITAL REGION - FOURTH DISTRICT,PATEROS
187,NATIONAL CAPITAL REGION|NATIONAL CAPITAL REGION - MANILA,926887,NATIONAL CAPITAL REGION,NATIONAL CAPITAL REGION - MANILA,
188,NATIONAL CAPITAL REGION|NATIONAL CAPITAL REGION - SECOND DISTRICT|CITY OF MANDALUYONG,171240,NATIONAL CAPITAL REGION,NATIONAL CAPITAL REGION - SECOND DISTRICT,CITY OF MANDALUYONG
189,NATIONAL CAPITAL REGION|NATIONAL CAPITAL REGION - SECOND DISTRICT|CITY OF MARIKINA,258466,NATIONAL CAPITAL REGION,NATIONAL CAPITAL REGION - SECOND DISTRICT,CITY OF MARIKINA
190,NATIONAL CAPITAL REGION|NATIONAL CAPITAL REGION - SECOND DISTRICT|CITY OF PASIG,386057,NATIONAL CAPITAL REGION,NATIONAL CAPITAL REGION - SECOND DISTRICT,CITY OF PASIG
191,NATIONAL CAPITAL REGION|NATIONAL CAPITAL REGION - SECOND DISTRICT|CITY OF SAN JUAN,70809,NATIONAL CAPITAL REGION,NATIONAL CAPITAL REGION - SECOND DISTRICT,CITY OF SAN JUAN
192,NATIONAL CAPITAL REGION|NATIONAL CAPITAL REGION - SECOND DISTRICT|QUEZON CITY,1147703,NATIONAL CAPITAL REGION,NATIONAL CAPITAL REGION - SECOND DISTRICT,QUEZON CITY
193,NATIONAL CAPITAL REGION|NATIONAL CAPITAL REGION - THIRD DISTRICT|CITY OF CALOOCAN,605546,NATIONAL CAPITAL REGION,NATIONAL CAPITAL REGION - THIRD DISTRICT,CITY OF CALOOCAN
194,NATIONAL CAPITAL REGION|NATIONAL CAPITAL REGION - THIRD DISTRICT|CITY OF MALABON,194152,NATIONAL CAPITAL REGION,NATIONAL CAPITAL REGION - THIRD DISTRICT,CITY OF MALABON
195,NATIONAL CAPITAL REGION|NATIONAL CAPITAL REGION - THIRD DISTRICT|CITY OF NAVOTAS,129274,NATIONAL CAPITAL REGION,NATIONAL CAPITAL REGION - THIRD DISTRICT,CITY OF NAVOTAS
