cty_id,cand_id,vote_count
717,13,2009
717,14,1507
717,15,285
717,16,250
717,17,1579
717,18,204
717,19,1723
717,20,5564
717,21,5205
717,22,7688
717,23,1557
717,24,7988
717,25,8375
717,26,5934
717,27,6856
717,28,9861
717,29,3085
717,30,1762
717,31,974
717,32,1164
717,33,431
717,34,3743
717,35,5302
717,36,8006
717,37,2835
717,38,2250
717,39,290
717,40,239
717,41,303
717,42,3381
717,43,1491
717,44,109
717,45,245
717,46,289
717,47,180
717,48,393
717,49,217
717,50,8384
717,51,5871
717,52,6538
717,53,264
717,54,855
717,55,107
717,56,1037
717,57,290
717,58,955
717,59,86
717,60,5071
717,61,4233
717,62,271
717,63,894
717,64,1464
717,65,6280
718,0,339
718,1,2765
718,2,146
718,3,312
718,4,6904
718,5,202
718,6,10965
718,7,5581
718,8,5508
718,9,223
718,10,739
718,11,191
718,12,763
718,13,868
718,14,973
718,15,219
718,16,201
718,17,734
718,18,163
718,19,878
718,20,4467
718,21,6014
718,22,8243
718,23,1763
718,24,6985
718,25,7314
718,26,5315
718,27,5597
718,28,8805
718,29,2609
718,30,1636
718,31,980
718,32,1090
718,33,305
718,34,2882
718,35,3016
718,36,6306
718,37,1538
718,38,874
718,39,315
718,40,195
718,41,354
718,42,2404
718,43,749
718,44,125
718,45,219
718,46,228
718,47,163
718,48,332
718,49,167
718,50,6893
718,51,2963
718,52,7223
718,53,200
718,54,939
718,55,127
718,56,548
718,57,232
718,58,534
718,59,88
718,60,3505
718,61,2205
718,62,366
718,63,710
718,64,1867
718,65,4790
719,0,70
719,1,560
719,2,31
719,3,82
719,4,1408
719,5,99
719,6,2839
719,7,1770
719,8,1323
719,9,98
719,10,123
719,11,55
719,12,151
719,13,124
719,14,248
719,15,106
719,16,76
719,17,151
719,18,40
719,19,149
719,20,905
719,21,1666
719,22,1565
719,23,179
719,24,1640
719,25,2376
719,26,1440
719,27,1256
719,28,1693
719,29,957
719,30,337
719,31,197
719,32,229
719,33,98
719,34,493
719,35,762
719,36,1949
719,37,275
719,38,160
719,39,77
719,40,68
719,41,166
719,42,401
719,43,117
719,44,38
719,45,53
719,46,82
719,47,48
719,48,94
719,49,68
719,50,1624
719,51,214
719,52,1922
719,53,91
719,54,178
719,55,38
719,56,109
719,57,74
719,58,89
719,59,30
719,60,601
719,61,323
719,62,116
719,63,197
719,64,261
719,65,1544
720,0,42
720,1,647
720,2,28
720,3,95
720,4,1718
720,5,57
720,6,3616
720,7,2082
720,8,1431
720,9,97
720,10,149
720,11,62
720,12,159
720,13,164
720,14,224
720,15,60
720,16,54
720,17,148
720,18,22
720,19,175
720,20,1477
720,21,2083
720,22,1863
720,23,308
720,24,1864
720,25,3510
720,26,1951
720,27,1240
720,28,2748
720,29,809
720,30,320
720,31,187
720,32,194
720,33,88
720,34,717
720,35,1481
720,36,1997
720,37,340
720,38,216
720,39,77
720,40,73
720,41,62
720,42,460
720,43,168
720,44,33
720,45,36
720,46,49
720,47,38
720,48,80
720,49,46
720,50,2125
720,51,426
720,52,1849
720,53,88
720,54,175
720,55,28
720,56,131
720,57,76
720,58,131
720,59,22
720,60,644
720,61,507
720,62,112
720,63,174
720,64,395
720,65,1727
721,0,192
721,1,1026
721,2,190
721,3,310
721,4,1908
721,5,430
721,6,3932
721,7,3992
721,8,1561
721,9,450
721,10,316
721,11,314
721,12,285
721,13,205
721,14,312
721,15,337
721,16,268
721,17,349
721,18,322
721,19,693
721,20,2141
721,21,2463
721,22,1914
721,23,430
721,24,2376
721,25,5659
721,26,2908
721,27,3446
721,28,4435
721,29,2841
721,30,1246
721,31,823
721,32,958
721,33,330
721,34,907
721,35,1706
721,36,3792
721,37,407
721,38,365
721,39,330
721,40,307
721,41,403
721,42,743
721,43,364
721,44,546
721,45,234
721,46,218
721,47,188
721,48,252
721,49,205
721,50,2355
721,51,713
721,52,2893
721,53,598
721,54,577
721,55,630
721,56,611
721,57,232
721,58,265
721,59,95
721,60,1317
721,61,563
721,62,452
721,63,621
721,64,1199
721,65,2408
722,0,363
722,1,3289
722,2,323
722,3,615
722,4,7271
722,5,454
722,6,13844
722,7,10439
722,8,5460
722,9,839
722,10,995
722,11,471
722,12,855
722,13,882
722,14,992
722,15,487
722,16,338
722,17,789
722,18,343
722,19,1524
722,20,7979
722,21,12731
722,22,7148
722,23,2688
722,24,7988
722,25,12435
722,26,7388
722,27,14186
722,28,19083
722,29,6096
722,30,6354
722,31,2393
722,32,2804
722,33,568
722,34,2319
722,35,4739
722,36,10007
722,37,1399
722,38,1013
722,39,533
722,40,627
722,41,869
722,42,2549
722,43,1124
722,44,615
722,45,398
722,46,337
722,47,354
722,48,497
722,49,377
722,50,8005
722,51,2930
722,52,9229
722,53,738
722,54,1793
722,55,802
722,56,798
722,57,423
722,58,633
722,59,175
722,60,8174
722,61,1942
722,62,700
722,63,3849
722,64,2999
722,65,6810
723,0,718
723,1,4834
723,2,324
723,3,592
723,4,12361
723,5,438
723,6,17348
723,7,10833
723,8,9520
723,9,833
723,10,1175
723,11,469
723,12,1139
723,13,1224
723,14,1383
723,15,534
723,16,404
723,17,1041
723,18,403
723,19,1436
723,20,8676
723,21,11391
723,22,9734
723,23,3336
723,24,12278
723,25,13728
723,26,9422
723,27,12062
723,28,18677
723,29,5497
723,30,3443
723,31,2197
723,32,2589
723,33,655
723,34,3816
723,35,7023
723,36,11334
723,37,2397
723,38,1334
723,39,556
723,40,450
723,41,1420
723,42,3064
723,43,1283
723,44,530
723,45,417
723,46,419
723,47,376
723,48,660
723,49,408
723,50,10586
723,51,4234
723,52,11482
723,53,626
723,54,1566
723,55,595
723,56,1008
723,57,484
723,58,865
723,59,229
723,60,7351
723,61,3828
723,62,809
723,63,1898
723,64,3658
723,65,8548
724,0,186
724,1,1801
724,2,141
724,3,380
724,4,4307
724,5,226
724,6,6889
724,7,4598
724,8,3347
724,9,295
724,10,368
724,11,229
724,12,369
724,13,395
724,14,510
724,15,306
724,16,224
724,17,419
724,18,134
724,19,360
724,20,3086
724,21,4836
724,22,4673
724,23,606
724,24,5360
724,25,6303
724,26,4428
724,27,3886
724,28,5727
724,29,2417
724,30,954
724,31,544
724,32,698
724,33,285
724,34,1447
724,35,3607
724,36,4573
724,37,845
724,38,515
724,39,320
724,40,232
724,41,414
724,42,1518
724,43,382
724,44,132
724,45,194
724,46,273
724,47,215
724,48,232
724,49,183
724,50,5700
724,51,1321
724,52,5376
724,53,278
724,54,521
724,55,106
724,56,512
724,57,254
724,58,352
724,59,96
724,60,2481
724,61,1100
724,62,382
724,63,375
724,64,1091
724,65,4415
725,0,21
725,1,253
725,2,21
725,3,47
725,4,771
725,5,40
725,6,1494
725,7,1083
725,8,794
725,9,46
725,10,48
725,11,23
725,12,49
725,13,53
725,14,87
725,15,44
725,16,25
725,17,57
725,18,14
725,19,54
725,20,997
725,21,1359
725,22,949
725,23,135
725,24,1200
725,25,1524
725,26,1318
725,27,647
725,28,1200
725,29,405
725,30,129
725,31,70
725,32,322
725,33,37
725,34,286
725,35,1146
725,36,1476
725,37,113
725,38,68
725,39,38
725,40,31
725,41,117
725,42,148
725,43,42
725,44,14
725,45,25
725,46,18
725,47,24
725,48,25
725,49,22
725,50,1231
725,51,98
725,52,571
725,53,36
725,54,48
725,55,9
725,56,51
725,57,33
725,58,29
725,59,12
725,60,472
725,61,164
725,62,35
725,63,46
725,64,97
725,65,844
726,0,1509
726,1,24075
726,2,992
726,3,1840
726,4,56475
726,5,1107
726,6,67956
726,7,35457
726,8,42915
726,9,1448
726,10,9293
726,11,1503
726,12,9770
726,13,10247
726,14,9426
726,15,1627
726,16,1381
726,17,8401
726,18,1196
726,19,8997
726,20,38113
726,21,37529
726,22,55970
726,23,16527
726,24,45367
726,25,38336
726,26,34032
726,27,50643
726,28,81163
726,29,17427
726,30,19245
726,31,9722
726,32,11650
726,33,2377
726,34,19407
726,35,21341
726,36,35225
726,37,17249
726,38,10619
726,39,1703
726,40,963
726,41,1375
726,42,18192
726,43,9220
726,44,806
726,45,1381
726,46,1416
726,47,1480
726,48,2624
726,49,1392
726,50,47662
726,51,26224
726,52,41605
726,53,1585
726,54,9650
726,55,1056
726,56,5772
726,57,1530
726,58,6034
726,59,638
726,60,37858
726,61,25900
726,62,2189
726,63,6848
726,64,17810
726,65,26642
727,0,383
727,1,4784
727,2,275
727,3,714
727,4,9429
727,5,517
727,6,14573
727,7,11708
727,8,8112
727,9,525
727,10,927
727,11,447
727,12,994
727,13,1040
727,14,1573
727,15,604
727,16,451
727,17,940
727,18,314
727,19,1030
727,20,7271
727,21,10199
727,22,11100
727,23,1371
727,24,12791
727,25,14910
727,26,8551
727,27,9416
727,28,14138
727,29,5488
727,30,2635
727,31,1423
727,32,1592
727,33,639
727,34,3174
727,35,6963
727,36,10589
727,37,1703
727,38,1081
727,39,605
727,40,590
727,41,652
727,42,3815
727,43,1053
727,44,312
727,45,442
727,46,583
727,47,334
727,48,544
727,49,471
727,50,11576
727,51,3333
727,52,11946
727,53,477
727,54,1767
727,55,281
727,56,779
727,57,530
727,58,819
727,59,190
727,60,6586
727,61,2262
727,62,836
727,63,1146
727,64,2699
727,65,10318
728,0,143
728,1,1470
728,2,112
728,3,210
728,4,2931
728,5,151
728,6,4723
728,7,3774
728,8,2724
728,9,211
728,10,280
728,11,140
728,12,348
728,13,344
728,14,477
728,15,191
728,16,156
728,17,348
728,18,119
728,19,309
728,20,2331
728,21,3693
728,22,3738
728,23,589
728,24,4005
728,25,5696
728,26,3810
728,27,2796
728,28,5143
728,29,1966
728,30,753
728,31,419
728,32,595
728,33,215
728,34,1394
728,35,2573
728,36,3868
728,37,652
728,38,423
728,39,219
728,40,198
728,41,410
728,42,1145
728,43,329
728,44,99
728,45,154
728,46,219
728,47,135
728,48,202
728,49,141
728,50,4205
728,51,873
728,52,3887
728,53,222
728,54,399
728,55,86
728,56,269
728,57,159
728,58,284
728,59,69
728,60,1413
728,61,876
728,62,286
728,63,289
728,64,673
728,65,3296
729,0,101
729,1,1953
729,2,78
729,3,197
729,4,4243
729,5,147
729,6,6133
729,7,3182
729,8,3583
729,9,166
729,10,412
729,11,91
729,12,492
729,13,498
729,14,669
729,15,122
729,16,103
729,17,453
729,18,70
729,19,462
729,20,1967
729,21,3552
729,22,3825
729,23,642
729,24,4579
729,25,4669
729,26,3563
729,27,2796
729,28,4944
729,29,1642
729,30,821
729,31,456
729,32,557
729,33,173
729,34,1697
729,35,2265
729,36,3528
729,37,1062
729,38,551
729,39,139
729,40,99
729,41,166
729,42,1156
729,43,450
729,44,44
729,45,88
729,46,154
729,47,96
729,48,142
729,49,98
729,50,4325
729,51,685
729,52,4324
729,53,151
729,54,430
729,55,57
729,56,240
729,57,151
729,58,238
729,59,39
729,60,1195
729,61,1030
729,62,300
729,63,345
729,64,939
729,65,3587
730,0,98
730,1,1114
730,2,85
730,3,193
730,4,2979
730,5,122
730,6,6236
730,7,3447
730,8,2670
730,9,176
730,10,270
730,11,95
730,12,256
730,13,261
730,14,600
730,15,125
730,16,127
730,17,278
730,18,68
730,19,305
730,20,1950
730,21,3242
730,22,3187
730,23,475
730,24,3420
730,25,5617
730,26,3348
730,27,2060
730,28,3547
730,29,1425
730,30,510
730,31,303
730,32,313
730,33,184
730,34,1330
730,35,1737
730,36,4207
730,37,612
730,38,336
730,39,186
730,40,141
730,41,154
730,42,908
730,43,289
730,44,59
730,45,101
730,46,124
730,47,109
730,48,150
730,49,104
730,50,3570
730,51,835
730,52,3809
730,53,185
730,54,297
730,55,77
730,56,239
730,57,167
730,58,195
730,59,39
730,60,881
730,61,889
730,62,297
730,63,220
730,64,734
730,65,2946
731,0,360
731,1,3958
731,2,201
731,3,495
731,4,7922
731,5,380
731,6,14350
731,7,8185
731,8,6569
731,9,524
731,10,775
731,11,321
731,12,930
731,13,930
731,14,1404
731,15,550
731,16,332
731,17,846
731,18,266
731,19,978
731,20,6067
731,21,7962
731,22,9064
731,23,1211
731,24,8725
731,25,11329
731,26,7376
731,27,7686
731,28,10527
731,29,4079
731,30,1873
731,31,1204
731,32,1393
731,33,889
731,34,2838
731,35,3869
731,36,9075
731,37,1779
731,38,1056
731,39,540
731,40,358
731,41,474
731,42,2372
731,43,949
731,44,241
731,45,336
731,46,343
731,47,304
731,48,450
731,49,289
731,50,8518
731,51,3627
731,52,10525
731,53,479
731,54,1036
731,55,249
731,56,706
731,57,416
731,58,631
731,59,151
731,60,4441
731,61,2287
731,62,641
731,63,992
731,64,2101
731,65,6701
732,0,1
732,1,59
732,2,3
732,3,8
732,4,89
732,5,3
732,6,141
732,7,68
732,8,81
732,9,1
732,10,3
732,11,4
732,12,7
732,13,17
732,14,9
732,15,3
732,16,1
732,17,8
732,18,1
732,19,7
732,20,73
732,21,76
732,22,78
732,23,65
732,24,91
732,25,113
732,26,77
732,27,95
732,28,133
732,29,45
732,30,40
732,31,19
732,32,27
732,33,12
732,34,97
732,35,80
732,36,92
732,37,37
732,38,10
732,39,3
732,40,3
732,41,5
732,42,84
732,43,6
732,44,2
732,45,5
732,46,3
732,47,1
732,48,0
732,49,0
732,50,108
732,51,75
732,52,114
732,53,4
732,54,13
732,55,5
732,56,6
732,57,5
732,58,9
732,59,1
732,60,51
732,61,52
732,62,3
732,63,19
732,64,30
732,65,71
733,0,58
733,1,656
733,2,51
733,3,143
733,4,1142
733,5,97
733,6,3107
733,7,2448
733,8,1235
733,9,118
733,10,114
733,11,86
733,12,102
733,13,107
733,14,185
733,15,101
733,16,86
733,17,125
733,18,47
733,19,139
733,20,998
733,21,1927
733,22,1731
733,23,200
733,24,1930
733,25,3737
733,26,2088
733,27,1233
733,28,1918
733,29,1166
733,30,395
733,31,205
733,32,202
733,33,113
733,34,570
733,35,969
733,36,2490
733,37,190
733,38,154
733,39,156
733,40,92
733,41,160
733,42,428
733,43,119
733,44,55
733,45,64
733,46,74
733,47,84
733,48,91
733,49,94
733,50,1920
733,51,240
733,52,2388
733,53,110
733,54,199
733,55,39
733,56,101
733,57,83
733,58,108
733,59,35
733,60,504
733,61,329
733,62,207
733,63,292
733,64,455
733,65,2121
734,0,47
734,1,734
734,2,34
734,3,90
734,4,2083
734,5,56
734,6,3236
734,7,1887
734,8,1795
734,9,86
734,10,168
734,11,76
734,12,185
734,13,188
734,14,306
734,15,61
734,16,51
734,17,185
734,18,33
734,19,150
734,20,921
734,21,1890
734,22,2007
734,23,354
734,24,2376
734,25,2472
734,26,1995
734,27,1305
734,28,2342
734,29,772
734,30,276
734,31,181
734,32,194
734,33,84
734,34,890
734,35,1164
734,36,1718
734,37,378
734,38,228
734,39,81
734,40,53
734,41,80
734,42,524
734,43,160
734,44,23
734,45,40
734,46,62
734,47,47
734,48,66
734,49,46
734,50,2393
734,51,343
734,52,1909
734,53,99
734,54,204
734,55,22
734,56,98
734,57,79
734,58,102
734,59,17
734,60,472
734,61,475
734,62,186
734,63,124
734,64,475
734,65,1797
735,0,553
735,1,4734
735,2,228
735,3,558
735,4,12461
735,5,384
735,6,19900
735,7,12316
735,8,9620
735,9,487
735,10,1298
735,11,342
735,12,1410
735,13,1378
735,14,1646
735,15,363
735,16,307
735,17,1228
735,18,269
735,19,1946
735,20,10762
735,21,11299
735,22,11447
735,23,2771
735,24,13257
735,25,12912
735,26,9614
735,27,11575
735,28,19671
735,29,4888
735,30,3021
735,31,1550
735,32,1832
735,33,566
735,34,5005
735,35,7725
735,36,11078
735,37,2611
735,38,1542
735,39,424
735,40,414
735,41,759
735,42,3801
735,43,1370
735,44,277
735,45,326
735,46,452
735,47,292
735,48,533
735,49,391
735,50,12177
735,51,5462
735,52,14084
735,53,392
735,54,1441
735,55,252
735,56,940
735,57,382
735,58,919
735,59,159
735,60,6969
735,61,3343
735,62,673
735,63,1222
735,64,3124
735,65,9177
736,0,445
736,1,3213
736,2,207
736,3,523
736,4,6930
736,5,435
736,6,15691
736,7,9376
736,8,5943
736,9,600
736,10,807
736,11,269
736,12,639
736,13,686
736,14,1022
736,15,399
736,16,316
736,17,680
736,18,226
736,19,842
736,20,6259
736,21,8864
736,22,7658
736,23,1751
736,24,8723
736,25,11516
736,26,7777
736,27,8982
736,28,13588
736,29,4425
736,30,2236
736,31,1393
736,32,1606
736,33,529
736,34,3087
736,35,4057
736,36,10168
736,37,1283
736,38,774
736,39,435
736,40,435
736,41,528
736,42,2728
736,43,744
736,44,323
736,45,283
736,46,305
736,47,294
736,48,465
736,49,319
736,50,8022
736,51,2578
736,52,9987
736,53,528
736,54,1199
736,55,407
736,56,653
736,57,425
736,58,557
736,59,128
736,60,5238
736,61,1734
736,62,601
736,63,1136
736,64,2636
736,65,7012
737,0,323
737,1,2365
737,2,208
737,3,324
737,4,4241
737,5,283
737,6,13860
737,7,6611
737,8,3754
737,9,413
737,10,441
737,11,229
737,12,395
737,13,466
737,14,625
737,15,421
737,16,258
737,17,416
737,18,230
737,19,739
737,20,7543
737,21,8219
737,22,4363
737,23,1461
737,24,7115
737,25,8757
737,26,7246
737,27,7236
737,28,11645
737,29,3160
737,30,1592
737,31,1058
737,32,2437
737,33,451
737,34,1831
737,35,5853
737,36,9472
737,37,818
737,38,538
737,39,422
737,40,396
737,41,855
737,42,1578
737,43,617
737,44,356
737,45,305
737,46,276
737,47,213
737,48,455
737,49,288
737,50,6833
737,51,1700
737,52,6654
737,53,421
737,54,847
737,55,417
737,56,430
737,57,323
737,58,406
737,59,155
737,60,3786
737,61,1085
737,62,457
737,63,969
737,64,1660
737,65,4933
738,0,302
738,1,4127
738,2,170
738,3,441
738,4,11405
738,5,387
738,6,20117
738,7,10111
738,8,9162
738,9,483
738,10,1291
738,11,288
738,12,1405
738,13,1602
738,14,1642
738,15,379
738,16,317
738,17,1365
738,18,225
738,19,1372
738,20,7165
738,21,10160
738,22,10524
738,23,2170
738,24,11697
738,25,14820
738,26,9424
738,27,7733
738,28,14178
738,29,4115
738,30,2039
738,31,1135
738,32,1394
738,33,515
738,34,4663
738,35,5269
738,36,10762
738,37,2686
738,38,1482
738,39,444
738,40,321
738,41,506
738,42,3126
738,43,1516
738,44,158
738,45,337
738,46,385
738,47,295
738,48,452
738,49,272
738,50,11273
738,51,3818
738,52,12052
738,53,388
738,54,1079
738,55,193
738,56,915
738,57,439
738,58,860
738,59,155
738,60,4760
738,61,3452
738,62,633
738,63,880
738,64,2339
738,65,8351
739,0,239
739,1,2317
739,2,161
739,3,334
739,4,5013
739,5,227
739,6,9150
739,7,4827
739,8,4165
739,9,293
739,10,549
739,11,204
739,12,618
739,13,583
739,14,771
739,15,272
739,16,219
739,17,521
739,18,171
739,19,611
739,20,4408
739,21,6296
739,22,5425
739,23,883
739,24,5846
739,25,6889
739,26,5247
739,27,5475
739,28,7781
739,29,2353
739,30,1299
739,31,808
739,32,1389
739,33,370
739,34,1938
739,35,3557
739,36,6701
739,37,1134
739,38,633
739,39,283
739,40,227
739,41,869
739,42,1610
739,43,593
739,44,120
739,45,155
739,46,228
739,47,177
739,48,383
739,49,214
739,50,5954
739,51,1916
739,52,6452
739,53,335
739,54,717
739,55,111
739,56,701
739,57,254
739,58,444
739,59,99
739,60,3282
739,61,1439
739,62,413
739,63,577
739,64,1421
739,65,4330
740,0,201
740,1,1894
740,2,136
740,3,312
740,4,4902
740,5,179
740,6,9249
740,7,5384
740,8,3650
740,9,267
740,10,468
740,11,193
740,12,502
740,13,497
740,14,599
740,15,240
740,16,170
740,17,467
740,18,184
740,19,612
740,20,3105
740,21,4970
740,22,4541
740,23,1107
740,24,4752
740,25,6126
740,26,3984
740,27,4785
740,28,7627
740,29,2369
740,30,1462
740,31,876
740,32,977
740,33,228
740,34,1597
740,35,1974
740,36,6245
740,37,1182
740,38,545
740,39,219
740,40,253
740,41,343
740,42,1618
740,43,548
740,44,284
740,45,179
740,46,159
740,47,151
740,48,316
740,49,158
740,50,4503
740,51,1622
740,52,5714
740,53,401
740,54,714
740,55,426
740,56,365
740,57,197
740,58,328
740,59,97
740,60,2861
740,61,1370
740,62,436
740,63,684
740,64,1291
740,65,3623
741,0,576
741,1,3671
741,2,296
741,3,746
741,4,9910
741,5,539
741,6,18456
741,7,17321
741,8,8729
741,9,811
741,10,1145
741,11,433
741,12,1621
741,13,1359
741,14,1672
741,15,563
741,16,434
741,17,1259
741,18,295
741,19,1369
741,20,8001
741,21,11436
741,22,17834
741,23,2046
741,24,17772
741,25,22892
741,26,9351
741,27,9616
741,28,20370
741,29,5043
741,30,3020
741,31,1283
741,32,1692
741,33,830
741,34,4749
741,35,5996
741,36,12315
741,37,2294
741,38,1291
741,39,630
741,40,492
741,41,997
741,42,2980
741,43,1177
741,44,221
741,45,487
741,46,441
741,47,436
741,48,568
741,49,411
741,50,11752
741,51,3343
741,52,12957
741,53,713
741,54,1598
741,55,250
741,56,1155
741,57,556
741,58,976
741,59,218
741,60,11331
741,61,3133
741,62,831
741,63,1149
741,64,3982
741,65,8965
742,0,92
742,1,1606
742,2,44
742,3,137
742,4,3596
742,5,74
742,6,3628
742,7,2516
742,8,2727
742,9,95
742,10,408
742,11,83
742,12,442
742,13,453
742,14,507
742,15,97
742,16,78
742,17,414
742,18,62
742,19,479
742,20,2543
742,21,3660
742,22,2965
742,23,458
742,24,3348
742,25,2286
742,26,2894
742,27,2339
742,28,3789
742,29,748
742,30,578
742,31,287
742,32,339
742,33,110
742,34,1229
742,35,1912
742,36,2741
742,37,768
742,38,443
742,39,108
742,40,72
742,41,88
742,42,918
742,43,369
742,44,27
742,45,95
742,46,122
742,47,66
742,48,122
742,49,54
742,50,3068
742,51,2228
742,52,2707
742,53,77
742,54,348
742,55,33
742,56,255
742,57,100
742,58,304
742,59,53
742,60,1720
742,61,1092
742,62,260
742,63,214
742,64,579
742,65,2194
743,0,16
743,1,322
743,2,7
743,3,30
743,4,1404
743,5,12
743,6,843
743,7,583
743,8,1046
743,9,18
743,10,123
743,11,21
743,12,153
743,13,177
743,14,177
743,15,14
743,16,17
743,17,127
743,18,18
743,19,128
743,20,678
743,21,959
743,22,1007
743,23,177
743,24,1013
743,25,401
743,26,937
743,27,458
743,28,1111
743,29,150
743,30,160
743,31,96
743,32,127
743,33,32
743,34,667
743,35,948
743,36,513
743,37,312
743,38,185
743,39,21
743,40,14
743,41,25
743,42,246
743,43,114
743,44,9
743,45,21
743,46,24
743,47,7
743,48,24
743,49,20
743,50,1106
743,51,304
743,52,496
743,53,14
743,54,67
743,55,10
743,56,67
743,57,18
743,58,45
743,59,10
743,60,416
743,61,451
743,62,17
743,63,66
743,64,173
743,65,516
744,0,118
744,1,1616
744,2,100
744,3,203
744,4,3757
744,5,156
744,6,4192
744,7,3064
744,8,2694
744,9,126
744,10,369
744,11,138
744,12,409
744,13,485
744,14,505
744,15,147
744,16,150
744,17,367
744,18,106
744,19,490
744,20,2321
744,21,3469
744,22,3141
744,23,506
744,24,3418
744,25,3234
744,26,3206
744,27,3434
744,28,4980
744,29,1602
744,30,954
744,31,621
744,32,715
744,33,176
744,34,1387
744,35,2205
744,36,2688
744,37,678
744,38,432
744,39,198
744,40,122
744,41,147
744,42,1060
744,43,357
744,44,69
744,45,170
744,46,175
744,47,102
744,48,159
744,49,122
744,50,3155
744,51,1466
744,52,3261
744,53,140
744,54,577
744,55,70
744,56,249
744,57,183
744,58,289
744,59,70
744,60,2056
744,61,971
744,62,265
744,63,450
744,64,815
744,65,2420
745,0,73
745,1,1084
745,2,46
745,3,116
745,4,2385
745,5,46
745,6,2429
745,7,1490
745,8,1865
745,9,86
745,10,302
745,11,78
745,12,343
745,13,303
745,14,377
745,15,76
745,16,61
745,17,272
745,18,37
745,19,281
745,20,1421
745,21,2211
745,22,1938
745,23,267
745,24,2213
745,25,1464
745,26,1826
745,27,1308
745,28,2725
745,29,479
745,30,382
745,31,213
745,32,243
745,33,89
745,34,777
745,35,1376
745,36,1476
745,37,608
745,38,289
745,39,55
745,40,58
745,41,73
745,42,625
745,43,264
745,44,20
745,45,55
745,46,179
745,47,50
745,48,107
745,49,65
745,50,2039
745,51,875
745,52,1822
745,53,80
745,54,224
745,55,32
745,56,194
745,57,66
745,58,211
745,59,18
745,60,884
745,61,884
745,62,107
745,63,150
745,64,409
745,65,1410
746,0,10
746,1,245
746,2,11
746,3,38
746,4,1080
746,5,15
746,6,559
746,7,834
746,8,736
746,9,22
746,10,138
746,11,33
746,12,169
746,13,169
746,14,125
746,15,25
746,16,24
746,17,147
746,18,9
746,19,133
746,20,898
746,21,1178
746,22,1100
746,23,132
746,24,879
746,25,416
746,26,993
746,27,512
746,28,1105
746,29,133
746,30,161
746,31,83
746,32,89
746,33,31
746,34,614
746,35,924
746,36,638
746,37,290
746,38,157
746,39,25
746,40,20
746,41,22
746,42,208
746,43,158
746,44,5
746,45,8
746,46,22
746,47,17
746,48,27
746,49,15
746,50,1150
746,51,319
746,52,385
746,53,17
746,54,62
746,55,8
746,56,72
746,57,17
746,58,73
746,59,8
746,60,700
746,61,390
746,62,24
746,63,74
746,64,124
746,65,350
747,0,29
747,1,592
747,2,32
747,3,75
747,4,1991
747,5,29
747,6,1824
747,7,1478
747,8,1563
747,9,48
747,10,229
747,11,55
747,12,280
747,13,306
747,14,246
747,15,46
747,16,36
747,17,242
747,18,22
747,19,238
747,20,1162
747,21,1934
747,22,2055
747,23,186
747,24,2205
747,25,1380
747,26,1705
747,27,904
747,28,2466
747,29,446
747,30,280
747,31,170
747,32,196
747,33,63
747,34,1284
747,35,1501
747,36,1297
747,37,498
747,38,253
747,39,43
747,40,47
747,41,59
747,42,426
747,43,199
747,44,16
747,45,40
747,46,50
747,47,21
747,48,65
747,49,33
747,50,1729
747,51,523
747,52,1094
747,53,39
747,54,150
747,55,26
747,56,135
747,57,53
747,58,122
747,59,19
747,60,673
747,61,772
747,62,61
747,63,106
747,64,270
747,65,1379
748,0,21
748,1,537
748,2,16
748,3,42
748,4,1329
748,5,32
748,6,1597
748,7,1046
748,8,1128
748,9,42
748,10,135
748,11,27
748,12,136
748,13,142
748,14,144
748,15,29
748,16,31
748,17,118
748,18,11
748,19,122
748,20,730
748,21,1157
748,22,1055
748,23,154
748,24,1636
748,25,906
748,26,839
748,27,847
748,28,1709
748,29,312
748,30,211
748,31,111
748,32,130
748,33,55
748,34,391
748,35,895
748,36,1040
748,37,252
748,38,134
748,39,33
748,40,29
748,41,26
748,42,377
748,43,123
748,44,10
748,45,27
748,46,63
748,47,17
748,48,45
748,49,35
748,50,1117
748,51,584
748,52,1157
748,53,39
748,54,108
748,55,12
748,56,79
748,57,47
748,58,104
748,59,13
748,60,535
748,61,386
748,62,54
748,63,72
748,64,213
748,65,1035
749,0,53
749,1,1416
749,2,38
749,3,132
749,4,4065
749,5,67
749,6,4045
749,7,3288
749,8,3042
749,9,89
749,10,384
749,11,77
749,12,464
749,13,453
749,14,448
749,15,80
749,16,80
749,17,365
749,18,50
749,19,392
749,20,3154
749,21,5036
749,22,3820
749,23,461
749,24,4647
749,25,2743
749,26,5201
749,27,2406
749,28,4865
749,29,819
749,30,616
749,31,360
749,32,382
749,33,132
749,34,1804
749,35,3059
749,36,3417
749,37,865
749,38,458
749,39,76
749,40,96
749,41,63
749,42,809
749,43,352
749,44,23
749,45,61
749,46,88
749,47,52
749,48,130
749,49,50
749,50,3697
749,51,1687
749,52,2979
749,53,90
749,54,363
749,55,28
749,56,232
749,57,84
749,58,244
749,59,30
749,60,1976
749,61,1122
749,62,114
749,63,227
749,64,567
749,65,2415
750,0,42
750,1,881
750,2,35
750,3,85
750,4,2510
750,5,61
750,6,2211
750,7,1952
750,8,1545
750,9,73
750,10,224
750,11,80
750,12,262
750,13,305
750,14,299
750,15,70
750,16,55
750,17,214
750,18,50
750,19,258
750,20,1550
750,21,2110
750,22,1962
750,23,334
750,24,1988
750,25,1520
750,26,1583
